X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid
-74.210322505983,4.61296691195397,2054,127A09,09,Bosa San José,KR  80I,KR 80I - CL 85B Sur,Bosa,-74.21032251,4.61296691,127,S,KR 80I - CL 85B Sur (127A09),KR 80I - CL 85B Sur,Carrera 80 I Calle 85 Be Sur,G,{D29E56C1-BE7D-4A7C-8A1C-4F9802C2F17C}
-74.1610210960494,4.54845685072272,2055,127A11,11,Br. Nueva Esperanza,CL 71P Sur,CL 71P Sur - KR 27B Sur,Ciudad Bolívar,-74.1610211,4.54845685,127,S,CL 71P Sur - KR 27B Sur (127A11),CL 71P Sur - KR 27B Sur,Calle 71 P Sur Carrera 27 Be Sur,H,{BC2D46D1-7F9A-41D2-88C0-3A41FCE9482F}
-74.1204008678093,4.55533669137177,2056,127A12,12,Br. Los Molinos del Sur,Cl 50A S,CL 50A Sur - KR 5Z,Rafael Uribe,-74.12040087,4.55533669,127,S,CL 50A Sur - KR 5Z (127A12),CL 50A Sur - KR 5Z,Calle 50 A Sur Carrera Quinta Z,H,{E6EE7682-DBDD-45AC-B1C9-8AE7E3FDD273}
-74.0900708097463,4.51736938587502,2057,127A13,13,Pq San Cayetano,AV. Circunvalar (Tv  14 E),AV. Circunvalar - CL 73A Sur,Usme,-74.09007081,4.51736939,127,S,AV. Circunvalar - CL 73A Sur  (127A13),AV. Circunvalar - CL 73A Sur,Avenida Circunvalar Calle 73 A Sur,L,{2BF1C403-73B5-4389-A494-AB1D15903585}
-74.1012509241098,4.67901615224188,2058,127B05,05,Br. Lujan,AV. Boyacá,AV. Boyacá - CL 64H,Engativá,-74.10125092,4.67901615,127,M,AV. Boyacá - CL 64H (127B05),AV. Boyacá - CL 64H,Avenida Boyacá Calle 64 H,D,{5B80A282-63BF-41D3-A4EE-320B1F79D37C}
-74.113335917439,4.64196366860009,2059,127B06,06,Br. Centro Industrial,AK 68,AK 68 - AC 17,Puente Aranda,-74.11333592,4.64196367,127,M,AK 68 - AC 17 (127B06),AK 68 - AC 17,Avenida Carrera 68 Avenida Calle 17,K,{1A5A78DA-D2C7-4B2A-87F2-C87A1C99D311}
-74.1463389892183,4.65004725399154,2060,127B07,07,Br. El Tintal Urbano,AV. C. de Cali,AV. C. de Cali - CL 10B,Kennedy,-74.14633899,4.65004725,127,M,AV. C. de Cali - CL 10B (127B07),AV. C. de Cali - CL 10B,Avenida Ciudad de Cali Calle 10 Be,F,{8A91F5E4-C037-49F1-83FE-DD9BE83D7F0F}
-74.1598749008719,4.62073975944215,2061,127B08,08,IED Pablo VI,KR 79,KR 79 - CL 41B Sur,Kennedy,-74.1598749,4.62073976,127,M,KR 79 - CL 41B Sur (127B08),KR 79 - CL 41B Sur,Carrera 79 Calle 41 Be Sur,F,{704F3CD6-51A5-4693-81AA-FC534EF087F6}
-74.1136416717499,4.64166613688446,2062,127C06,06,Centro Industrial,AK 68,AK 68 - AC 17,Puente Aranda,-74.11364167,4.64166614,127,M,AK 68 - AC 17 (127C06),AK 68 - AC 17,Avenida Carrera 68 Avenida Calle 17,K,{C134F8E8-728A-4C64-8FF4-FE58ADCF147C}
-74.1139094290945,4.64140430734051,2063,127D06,06,Br. Centro Industrial,AK 68,AK 68 - AC 17,Puente Aranda,-74.11390943,4.64140431,127,M,AK 68 - AC 17 (127D06),AK 68 - AC 17,Avenida Carrera 68 Avenida Calle 17,K,{EC1DC5E5-ABE7-4288-BA47-2983FCD08DD2}
-74.1039200001428,4.60039300014961,2064,128A00,00,Br. Santa Isabel,AV. NQS,AV. NQS - CL 1D,Los Mártires,-74.10392,4.600393,128,S,AV. NQS - CL 1D  (128A00),AV. NQS - CL 1D,Avenida N Q S Calle Primera D,A,{C5DDABC3-3B96-421D-9F42-4BE69EF5CBC4}
-74.0318704886131,4.74721519594214,2065,128A01,01,Br. Pradera Norte,AK 9,AK 9 - CL 168,Usaquén,-74.03187049,4.7472152,128,S,AK 9 - CL 168 (128A01),AK 9 - CL 168,Avenida Carrera Novena Calle 168,B,{6FA6788B-14C7-4992-8558-C0610FE53738}
-74.0663013288653,4.72896910122308,2066,128A02,02,Colegio Hijas de Cristo Rey,AC  138,AC 138 - AV. Villas,Suba,-74.06630133,4.7289691,128,S,AC 138 - AV. Villas (128A02),AC 138 - AV. Villas,Avenida Calle 138 Avenida Villas,C,{89565621-2218-4B09-B1E8-8995A6808C2A}
-74.1223593196665,4.74322571604093,2067,128A03,03,Br. Lisboa,CL 132 D,CL 132 D - KR 151 A,Suba,-74.12235932,4.74322572,128,S,CL 132 D - KR 151 A (128A03),CL 132 D - KR 151 A,Calle 132 D Carrera 151 A,C,{9AAC0D10-BFF3-45E0-8FA1-42800560C3B5}
-74.0847188136164,4.67594881467356,2068,128A04,04,Br. San Fernando Occidental,AC 68,AC 68 - KR 65B,Barrios Unidos,-74.08471881,4.67594882,128,M,AC 68 - KR 65B (128A04),AC 68 - KR 65B,Avenida Calle 68 Carrera 65 Be,D,{0A2C87C8-D968-455F-993B-EBE9DB34ACFE}
-74.1013670533421,4.67812481524086,2069,128A05,05,Br. San Joaquín,AV. Boyacá,AV. Boyacá - CL 64F,Engativá,-74.10136705,4.67812482,128,M,AV. Boyacá - CL 64F (128A05),AV. Boyacá - CL 64F,Avenida Boyacá Calle 64 F,D,{FE053CEB-3A1A-482C-B61A-745A063F15F9}
-74.1340434877348,4.66166039462698,2070,128A07,07,Ciudad Hayuelos,AV. C. de Cali,AV. C. de Cali - CL 18,Fontibón,-74.13404349,4.6616604,128,S,AV. C. de Cali - CL 18 (128A07),AV. C. de Cali - CL 18,Avenida Ciudad de Cali Calle 18,K,{44401606-29C9-4182-AE3D-6B36C0228060}
-74.1615346628754,4.61969345838642,2071,128A08,08,Br. Ciudad Kennedy Sur,KR  79,KR 79 - CL 42 Sur,Kennedy,-74.16153466,4.61969346,128,M,KR 79 - CL 42 Sur (128A08),KR 79 - CL 42 Sur,Carrera 79 Calle 42 Sur,F,{CE1C18E7-E1D2-4232-9BD1-FD1BD2E9D12D}
-74.161006095083,4.54853685237163,2072,128A11,11,Br. El Mirador,CL 71P Sur,CL 71P Sur - KR 27B,Ciudad Bolívar,-74.1610061,4.54853685,128,S,CL 71P Sur - KR 27B (128A11),CL 71P Sur - KR 27B,Calle 71 P Sur Carrera 27 Be,H,{4A9BDE2B-AAC8-46C3-ACD0-1109D8669135}
-74.11899900556,4.55274848623152,2073,128A12,12,La Picota,Dg  50 S,DG 50 Sur - KR 5P,Rafael Uribe,-74.11899901,4.55274849,128,M,DG 50 Sur - KR 5P (128A12),DG 50 Sur - KR 5P,Diagonal 50 Sur Carrera Quinta P,H,{3FE92E95-6043-47A5-A4F3-06F9BAE7DE6B}
-74.0885666280403,4.51252180608599,2074,128A13,13,Br. La Cabaña,AV. Circunvalar (KR  16 E),AV. V/Cio - CL 77A Sur,Usme,-74.08856663,4.51252181,128,S,AV. V/Cio - CL 77A Sur (128A13),AV. V/Cio - CL 77A Sur,Avenida Circunvalar Calle 77 A Sur,L,{F8A785B5-70B4-4208-BE69-9AA363137ED4}
-74.0845125826352,4.67565181632888,2075,128B04,04,Br. San Fernando Occidental,AC 68,AC 68 - KR 65B,Barrios Unidos,-74.08451258,4.67565182,128,M,AC 68 - KR 65B (128B04),AC 68 - KR 65B,Avenida Calle 68 Carrera 65 Be,D,{AFF7AF8A-4E3B-49ED-B273-581658C42D25}
-74.1015001781006,4.677923875946,2076,128B05,05,Br. San Joaquín,AV. Boyacá,AV. Boyacá - CL 64C,Engativá,-74.10150018,4.67792388,128,M,AV. Boyacá - CL 64C (128B05),AV. Boyacá - CL 64C,Avenida Boyacá Calle 64 C,D,{DECF4AC0-B481-4165-8C38-C174AA60300B}
-74.1624859995673,4.61911600029373,2077,128B08,08,Br. Ciudad Kennedy Sur,KR  79,KR 79 - CL 42A Sur,Kennedy,-74.162486,4.619116,128,M,KR 79 - CL 42A Sur (128B08),KR 79 - CL 42A Sur,(en blanco),F,{86A616F6-113A-41EF-BA4B-7AC8ABA0A92C}
-74.0519132871257,4.67377399837478,2078,129A00,00,Br. El Chicó,Cl 90,CL 90 - KR 13A,Chapinero,-74.05191329,4.673774,129,S,CL 90 - KR 13A (129A00),CL 90 - KR 13A,Calle 90 Carrera 13 A,A,{E0D4041E-1322-4C64-A31A-34E08A4E3E1A}
-74.0315708685921,4.74735179333602,2079,129A01,01,Br. Pradera Norte,AK 9,AK 9 - CL 168,Usaquén,-74.03157087,4.74735179,129,S,AK 9 - CL 168 (129A01),AK 9 - CL 168,Avenida Carrera Novena Calle 168,B,{29196A1A-84BE-483C-A617-6F922237DCBF}
-74.0695258086204,4.72993732939307,2080,129A02,02,Urb. El Refugio de la Colina,AC  138,AC 138 - AV. Boyacá,Suba,-74.06952581,4.72993733,129,S,AC 138 - AV. Boyacá (129A02),AC 138 - AV. Boyacá,Avenida Calle 138 Avenida Boyacá,C,{34F52DC8-6D5F-405D-8EC2-F818672C99CA}
-74.1196290869923,4.74440621673542,2081,129A03,03,Br. Lisboa,CL 132 D,CL 132 D - KR 149 C,Suba,-74.11962909,4.74440622,129,S,CL 132 D - KR 149 C (129A03),CL 132 D - KR 149 C,Calle 132 D Carrera 149 C,C,{CD5E09D0-2A5A-4AA3-87AD-46267817C59E}
-74.0784000885903,4.67147089390047,2082,129A04,04,Parque Público San Fernando,AC 72,AC 72 - KR 57A,Barrios Unidos,-74.07840009,4.67147089,129,S,AC 72 - KR 57A (129A04),AC 72 - KR 57A,Avenida Calle 72 Carrera 57 A,D,{C5291913-CB7D-4667-A4B4-75A3C695D1FE}
-74.1065733167514,4.67184129209589,2083,129A05,05,Br. Normandía,AV. Boyacá,AV. Boyacá - AC 53,Engativá,-74.10657332,4.67184129,129,M,AV. Boyacá - AC 53 (129A05),AV. Boyacá - AC 53,Avenida Boyacá Avenida Calle 53,K,{680ED071-CED6-417C-B04D-BF47909A8E70}
-74.1097846989882,4.64600087519459,2084,129A06,06,Zona Ind. Sredni,AK 68,AK 68 - CL 22A,Fontibón,-74.1097847,4.64600088,129,M,AK 68 - CL 22A (129A06),AK 68 - CL 22A,Avenida Carrera 68 Calle 22 A,K,{B2D52BCF-3BF9-483C-9634-CBEDF1A1B890}
-74.1423280730548,4.65391275409399,2085,129A07,07,Uniagustiniana,AV. C. de Cali,AV. C. de Cali - AC 12,Kennedy,-74.14232807,4.65391275,129,M,AV. C. de Cali - AC 12 (129A07),AV. C. de Cali - AC 12,Avenida Ciudad de Cali Avenida Calle 12,F,{933D5EB9-EA9A-4D4D-AFE5-CF601CCD3AEA}
-74.1607429109847,4.62033631335305,2086,129A08,08,Br. Ciudad Kennedy Occidental,KR  79,KR 79 - CL 41F Sur,Kennedy,-74.16074291,4.62033631,129,S,KR 79 - CL 41F Sur (129A08),KR 79 - CL 41F Sur,Carrera 79 Calle 41 F Sur,F,{23C5478B-F10A-4DCA-85E1-3EFC26396FD7}
-74.1686754308926,4.58077892907658,2087,129A10,10,Br. Sierra Morena,Tv  73H,TV 73H - CL 69B Sur,Ciudad Bolívar,-74.16867543,4.58077893,129,S,TV 73H - CL 69B Sur (129A10),TV 73H - CL 69B Sur,Transversal 73 H Calle 69 Be Sur,H,{1AD02D9A-2377-44E9-9F64-4FB51010C53D}
-74.1603191391444,4.54931601227844,2088,129A11,11,IED Paraíso Mirador,KR 27B,KR 27B - CL 71K Sur,Ciudad Bolívar,-74.16031914,4.54931601,129,M,KR 27B - CL 71K Sur (129A11),KR 27B - CL 71K Sur,Carrera 27 Be Calle 71 K Sur,H,{1E15FCBE-8981-40CF-A1C9-026CAAEF7844}
-74.1183831552519,4.55247940636985,2089,129A12,12,Br. Molinos Del Sur,Cl 50A S,DG 50 Sur - KR 5P,Rafael Uribe,-74.11838316,4.55247941,129,S,DG 50 Sur - KR 5P (129A12),DG 50 Sur - KR 5P,Diagonal 50 Sur Carrera Quinta P,H,{6A131113-B710-479A-8B82-BDF6877E64D5}
-74.0884833329036,4.51256917166123,2090,129A13,13,Cl 77A S,AV. Circunvalar (KR  16 E),AV. Circunvalar - CL 77A Sur,Usme,-74.08848333,4.51256917,129,S,AV. Circunvalar - CL 77A Sur (129A13),AV. Circunvalar - CL 77A Sur,Avenida Circunvalar Calle 77 A Sur,L,{819FAAF0-6F58-42FD-9330-C725D2C3F07D}
-74.1063055355582,4.6721087172991,2091,129B05,05,Br. Normandía,AV. Boyacá,AV. Boyacá - CL 53A,Engativá,-74.10630554,4.67210872,129,M,AV. Boyacá - CL 53A (129B05),AV. Boyacá - CL 53A,Avenida Boyacá Calle 63 A,K,{54B026DA-501A-4C80-AF5A-A5B2257AA116}
-74.109602974907,4.64617872595169,2092,129B06,06,Zona Industrial Sredni,AK 68,AK 68 - CL 22A,Fontibón,-74.10960297,4.64617873,129,M,AK 68 - CL 22A (129B06),AK 68 - CL 22A,Avenida Carrera 68 Calle 22 A,K,{D167F2E8-57EB-41CE-8A4E-85ED81A08150}
-74.1420943586765,4.65410310099984,2093,129B07,07,Uniagustiniana,AV. C. de Cali,AV. C. de Cali - AC 12,Kennedy,-74.14209436,4.6541031,129,M,AV. C. de Cali - AC 12 (129B07),AV. C. de Cali - AC 12,Avenida Ciudad de Cali Avenida Calle 12,F,{480D3B60-EB3B-4155-941C-CA15F0D525B6}
-74.1599090004068,4.55031499970244,2094,129B11,11,Br. El Mirador,KR 27B,KR 27B - CL 71H Sur,Ciudad Bolívar,-74.159909,4.550315,129,M,KR 27B - CL 71H Sur (129B11),KR 27B - CL 71H Sur,KR 27 Be Calle 71 H Sur,H,{B771A025-EC59-4073-A3D0-6DE154B9BF42}
-74.1092091579713,4.64656068713303,2095,129C06,06,Zona Ind. Sredni,AK 68,AK 68 - CL 22,Fontibón,-74.10920916,4.64656069,129,M,AK 68 - CL 22 (129C06),AK 68 - CL 22,Avenida Carrera 68 Calle 22,K,{F67AC084-631C-4F37-B4AB-EE1B704581A7}
-74.1084218315506,4.64739797275394,2096,129D06,06,Zona Ind. Sredni,AK 68,AK 68 - CL 22A,Fontibón,-74.10842183,4.64739797,129,M,AK 68 - CL 22A (129D06),AK 68 - CL 22A,Avenida Carrera 68 Calle 22 A,K,{5394F96A-0862-4F76-BD6A-BB1DACEC36B7}
-74.0499658170961,4.67276261036639,2097,130A00,00,Br. El Chicó,Cl 90,CL 90 - KR 11A,Chapinero,-74.04996582,4.67276261,130,S,CL 90 - KR 11A (130A00),CL 90 - KR 11A,Calle 90 Carrera 11 A,A,{2CE23656-A0C8-4AAE-BB2B-63505FB44045}
-74.0320659997797,4.76034800017653,2098,130A01,01,Br. Verbenal San Antonio,AC 183,AC 183 - KR 9A,Usaquén,-74.032066,4.760348,130,S,AC 183 - KR 9A (130A01),AC 183 - KR 9A,Avenida Calle 183 Carrera Novena A,B,{18426424-5BA9-4675-82AA-E57F04D945E5}
-74.0700142230314,4.73025872400409,2099,130A02,02,Br. Atenas,AC  138,AC 138 - Kr72A,Suba,-74.07001422,4.73025872,130,S,AC 138 - Kr72A (130A02),AC 138 - Kr72A,Avenida Calle 138 Carrera72 A,C,{2597EE49-AFE4-426F-A2C8-53B795B6EC53}
-74.1198262712169,4.74423492800775,2100,130A03,03,Br. Tibabuyes,CL 132 D,CL 132 D -KR 148 B,Suba,-74.11982627,4.74423493,130,S,CL 132 D -KR 148 B (130A03),CL 132 D -KR 148 B,Calle 132 D Carrera 148 Be,C,{A6CA336B-DF30-46A4-AC31-244014C9CFDF}
-74.0964326848194,4.71163870382999,2101,130A04,04,Uniminuto,AC 90,AC 90 - KR 87,Engativá,-74.09643269,4.7116387,130,S,AC 90 - KR 87 (130A04),AC 90 - KR 87,Avenida Calle 90 Carrera 87,D,{128E3DB8-1696-4135-9D2E-D05D0C3AE8C5}
-74.1072951923107,4.67058524514639,2102,130A05,05,CAI Normandía,AV. Boyacá,AV. Boyacá - CL 52,Engativá,-74.10729519,4.67058525,130,M,AV. Boyacá - CL 52 (130A05),AV. Boyacá - CL 52,Avenida Boyacá Calle 52,K,{6F3C046B-FEEF-4C1B-B84F-D10C3325EBCC}
-74.1340817927768,4.6611744655901,2103,130A07,07,Ciudad Hayuelos,AV. C. de Cali,AV. C. de Cali - CL 18,Fontibón,-74.13408179,4.66117447,130,S,AV. C. de Cali - CL 18 (130A07),AV. C. de Cali - CL 18,Avenida Ciudad de Cali Calle 18,K,{ED7C2B2C-EF15-4C0A-8B2D-2BD233449C10}
-74.1646133213893,4.6178911478419,2104,130A08,08,Br. Pastrana,KR  79,KR 79 - CL 43 Sur,Kennedy,-74.16461332,4.61789115,130,S,KR 79 - CL 43 Sur (130A08),KR 79 - CL 43 Sur,Carrera 79 Calle 43 Sur,G,{FA973D19-3897-4CE4-8859-CCC0E074A4FF}
-74.159155000444,4.61153800002902,2105,130A09,09,Br. Timiza B,Cl 42G S,CL 42G Sur - KR 74A,Kennedy,-74.159155,4.611538,130,S,CL 42G Sur - KR 74A (130A09),CL 42G Sur - KR 74A,Calle 42 G Sur Carrera 74 A,G,{66E95913-92DB-4A5E-9FC3-7C2192FD0E6B}
-74.1688029390941,4.58080934194634,2106,130A10,10,Br. Sierra Morena,Tv  73H,TV 73H - DG 70 Sur,Ciudad Bolívar,-74.16880294,4.58080934,130,S,TV 73H - DG 70 Sur (130A10),TV 73H - DG 70 Sur,Transversal 73 H Diagonal 70 Sur,H,{8F5FB44D-1506-43D8-BEF9-A423980489E1}
-74.1602249413805,4.54932066584389,2107,130A11,11,IED Paraíso Mirador,KR 27B,KR 27B - CL 71K Sur,Ciudad Bolívar,-74.16022494,4.54932067,130,M,KR 27B - CL 71K Sur (130A11),KR 27B - CL 71K Sur,Carrera 27 Be Calle 71 K Sur,H,{F75B7A2D-064D-485D-8FF4-65F3B0DB5F0E}
-74.1197409999373,4.55597299980168,2108,130A12,12,Br. Molinos Del Sur,Dg  49G BIS S,DG 49G BIS Sur - KR 5Z,Rafael Uribe,-74.119741,4.555973,130,S,DG 49G BIS Sur - KR 5Z (130A12),DG 49G BIS Sur - KR 5Z,Diagonal 49 G Bis Sur Carrera Quinta Z,H,{F12D2C65-39D7-4745-82CB-A14076893B84}
-74.0892253027876,4.5142430194189,2109,130A13,13,Br. La Flora,CL 76 Sur,CL 76 Sur - KR 14D Este,Usme,-74.0892253,4.51424302,130,S,CL 76 Sur - KR 14D Este (130A13),CL 76 Sur - KR 14D Este,Calle 76 Sur Carrera 14 D Este,L,{EB806D1D-EBB5-4A95-ADD7-0502772EDCB2}
-74.1071487893495,4.67072542830989,2110,130B05,05,CAI Normandía,AV. Boyacá,AV. Boyacá - CL 52,Engativá,-74.10714879,4.67072543,130,M,AV. Boyacá - CL 52 (130B05),AV. Boyacá - CL 52,Avenida Boyacá Calle 52,K,{11FE0BE5-D244-4404-98B2-E3A010E8CC9C}
-74.1599579996213,4.54997399996729,2111,130B11,11,Br. El Mirador,KR 27B,KR 27B - CL 71I Bis Sur,Ciudad Bolívar,-74.159958,4.549974,130,M,KR 27B - CL 71I Bis Sur (130B11),KR 27B - CL 71I Bis Sur,Carrera 27 Be Calle 71 I Bis Sur,H,{0497C521-42DD-4FD2-884A-9CEC93BAB81B}
-74.0320030002673,4.76012099967029,2112,131A01,01,Br. Verbenal San Antonio,AC 183,AC 183 - KR 9A,Usaquén,-74.032003,4.760121,131,S,AC 183 - KR 9A (131A01),AC 183 - KR 9A,Avenida Calle 183 Carrera Novena A,B,{E09024AB-DEEF-45DB-BD5C-BE4073D4AE88}
-74.0719819647783,4.73094437594476,2113,131A02,02,Br. Atenas,AC  138,AC 138 - 73-52,Suba,-74.07198197,4.73094438,131,S,AC 138 - 73-52 (131A02),AC 138 - 73-52,Avenida Calle 138 Carrera 73,C,{402B78A1-BE7E-4405-A185-B6F26CCA2408}
-74.1221723006106,4.72556585736869,2114,131A04,04,Iglesia Santa Ángela Merici,KR 116B,KR 116B - CL 80A,Engativá,-74.1221723,4.72556586,131,S,KR 116B - CL 80A (131A04),KR 116B - CL 80A,Carrera 116 Be Calle 80 A,D,{AF5C9364-E9BD-4B56-98A2-BF380483535F}
-74.0988343046346,4.68139898284959,2115,131A05,05,Br. El Laurel,AV. Boyacá,AV. Boyacá - CL 67,Engativá,-74.09883431,4.68139898,131,M,AV. Boyacá - CL 67 (131A05),AV. Boyacá - CL 67,Avenida Boyacá Calle 67,D,{E039A87F-EBFB-42DE-8967-E1C1AA4B79AC}
-74.1045940480359,4.6517775258194,2116,131A06,06,Banco de la Republica Central de Efectivo,AK 68,AK 68 - AC 26,Teusaquillo,-74.10459405,4.65177753,131,M,AK 68 - AC 26 (131A06),AK 68 - AC 26,Avenida Carrera 68 Avenida Calle 26,K,{CD7C0E17-54ED-47D4-B36B-A308074579BE}
-74.0904005626824,4.62016965456756,2117,131A07,07,Br. Estación Central,AC 19,AC 19 - KR 32,Puente Aranda,-74.09040056,4.62016966,131,M,AC 19 - KR 32 (131A07),AC 19 - KR 32,Avenida Calle 19 Carrera 32,F,{1DF73C86-8D0B-4A04-ADA2-5039D2687C4E}
-74.1635583752481,4.61866011430672,2118,131A08,08,Calle 47F Sur,KR  79,KR 79 - CL 42F Sur,Kennedy,-74.16355837,4.61866011,131,S,KR 79 - CL 42F Sur (131A08),KR 79 - CL 42F Sur,Carrera 79 Calle 42 F Sur,F,{53FC0D68-0CA2-4363-B0E8-1083C38CAC1B}
-74.1467659998594,4.60782400044662,2119,131A09,09,Br. La Campiña,CL 40 Sur,AC 40 Sur - KR 72G,Kennedy,-74.146766,4.607824,131,S,AC 40 Sur - KR 72G (131A09),AC 40 Sur - KR 72G,Avenida Calle 40 Sur Carrera 72 G,G,{11A232E2-B0C8-4DE1-B6BD-BF55587F4E0F}
-74.1594364871999,4.55161453735369,2120,131A11,11,IED Paraíso Mirador,KR 27B,KR 27B - CL 71F Sur,Ciudad Bolívar,-74.15943649,4.55161454,131,S,KR 27B - CL 71F Sur (131A11),KR 27B - CL 71F Sur,Carrera 27 Be Calle 71 F Sur,H,{DF73A6E4-7842-46E4-AF09-F4135C474EE0}
-74.1214171961202,4.55751630474886,2121,131A12,12,C.C. Caracas,KR 9,KR 9 - CL 50A Sur,Rafael Uribe,-74.1214172,4.55751631,131,M,KR 9 - CL 50A Sur (131A12),KR 9 - CL 50A Sur,Carrera Novena Calle 50 A Sur,H,{9A4A4512-1D3C-4DDA-BDEC-78CB1AF807DF}
-74.0894234887529,4.51428534528272,2122,131A13,13,Br. La Flora,CL 76 Sur,CL 76 Sur - KR 14D Este,Usme,-74.08942349,4.51428535,131,S,CL 76 Sur - KR 14D Este (131A13),CL 76 Sur - KR 14D Este,Calle 76 Sur Carrera 14 D Este,L,{16C1B617-4617-41AE-BCEE-225FB97543F1}
-74.0985928367722,4.68169857143628,2123,131B05,05,Br. El Laurel,AV. Boyacá,AV. Boyacá - CL 68Bis,Engativá,-74.09859284,4.68169857,131,M,AV. Boyacá - CL 68Bis (131B05),AV. Boyacá - CL 68Bis,Avenida Boyacá Calle 68 Bis,D,{FB65993C-2919-4349-95A4-99E759C5BD44}
-74.1047438603297,4.6515574617129,2124,131B06,06,Banco de la República Central de Efectivo,AK 68,AK 68 - AC 26,Teusaquillo,-74.10474386,4.65155746,131,M,AK 68 - AC 26 (131B06),AK 68 - AC 26,Avenida Carrera 68 Avenida Calle 26,K,{23C1C8D0-E2DF-4E78-90C4-13E9ED5F5097}
-74.0902208643854,4.61998983295002,2125,131B07,07,Br. Estación Central,AC 19,AC 19 - KR 32,Puente Aranda,-74.09022086,4.61998983,131,M,AC 19 - KR 32 (131B07),AC 19 - KR 32,Avenida Calle 19 Carrera 32,F,{3ED213DC-32C0-4AA2-AF7C-03574B699F3D}
-74.1048629457862,4.65136168309955,2126,131C06,06,Banco de la República Central de Efectivo,AK 68,AK 68 - AC 26,Teusaquillo,-74.10486295,4.65136168,131,M,AK 68 - AC 26 (131C06),AK 68 - AC 26,Avenida Carrera 68 Avenida Calle 26,K,{6E24C285-8666-4ABF-BE6A-F00C58A345CB}
-74.1050490427359,4.65111748872573,2127,131D06,06,Banco de la República Central de Efectivo,AK 68,AK 68 - AC 26,Teusaquillo,-74.10504904,4.65111749,131,M,AK 68 - AC 26 (131D06),AK 68 - AC 26,Avenida Carrera 68 Avenida Calle 26,K,{3A12677A-0EB0-4E2E-B4DD-1F96C8674FEC}
-74.0276190004056,4.76047699987347,2128,132A01,01,Br. Zulima,AC 183,AC 183 - KR 7A,Usaquén,-74.027619,4.760477,132,S,AC 183 - KR 7A (132A01),AC 183 - KR 7A,Avenida Calle 183 Carrera Séptima A,B,{2898F601-4801-47E2-9D01-29E4F327EF64}
-74.0647688241584,4.72762310398489,2129,132A02,02,C.C. Portoalegre,AV. Villas,AV. Villas - CL 137B,Suba,-74.06476882,4.7276231,132,S,AV. Villas - CL 137B (132A02),AV. Villas - CL 137B,Avenida Villas Calle 137 Be,C,{5EEFE985-2424-491D-B01C-61AE0611706E}
-74.0885730292703,4.64345953106941,2130,132A05,05,Pq. Rafael Nuñez,AK 50,AK 50 - CL 44C,Teusaquillo,-74.08857303,4.64345953,132,S,AK 50 - CL 44C  (132A05),AK 50 - CL 44C,Avenida Carrera 50 Calle 44 C,K,{F0BE3282-1671-499A-B7E4-6695C491689B}
-74.1052033170506,4.65157025605044,2131,132A06,06,Bco. de la República Central de Efectivo,AK 68,AK 68 - AC 26,Fontibón,-74.10520332,4.65157026,132,M,AK 68 - AC 26 (132A06),AK 68 - AC 26,Avenida Carrera 68 Avenida Calle 26,K,{73C96FA0-1CCE-4E91-8911-734466746E74}
-74.153547286606,4.67351424227173,2132,132A07,07,Zona Franca,KR 106,KR 106 - AV. Centenario,Fontibón,-74.15354729,4.67351424,132,S,KR 106 - AV. Centenario (132A07),KR 106 - AV. Centenario,Carrera 106 Avenida Centenario,K,{0CBD0F19-4567-4BCE-B54F-49549A88B713}
-74.1667649996731,4.61664699983041,2133,132A08,08,Br. Miraflores Kennedy,KR  79,KR 79 - CL 47 Sur,Kennedy,-74.166765,4.616647,132,S,KR 79 - CL 47 Sur (132A08),KR 79 - CL 47 Sur,Carrera 79 Calle 47 Sur,G,{4EB0883B-2B42-419C-9BBE-9CEF1C126672}
-74.2053339981633,4.60768112306896,2134,132A09,09,Br. La Primavera,KR  78 F,KR 78F - CL 75A Sur,Bosa,-74.205334,4.60768112,132,S,KR 78F - CL 75A Sur (132A09),KR 78F - CL 75A Sur,Carrera 78 F Calle 75 A Sur,G,{F02D6EDF-9156-4470-8794-D0B17C402533}
-74.1593698083555,4.55159784412121,2135,132A11,11,IED Paraíso Mirador,KR 27B,KR 27B - CL 71F Sur,Ciudad Bolívar,-74.15936981,4.55159784,132,S,KR 27B - CL 71F Sur (132A11),KR 27B - CL 71F Sur,Carrera 27 Be Calle 71 F Sur,H,{0912B8C6-D8C2-460C-9208-AEBABFCD8013}
-74.1212589996058,4.55782199984567,2136,132A12,12,Br. Molinos Del Sur,KR 9,KR 9 - CL 50 Sur,Rafael Uribe,-74.121259,4.557822,132,S,KR 9 - CL 50 Sur (132A12),KR 9 - CL 50 Sur,Carrera Novena Calle 50 Sur,H,{46D6286B-6454-4EAF-9F2F-54D17329D1C4}
-74.0891132301396,4.51570310087178,2137,132A13,13,Cl 75B S,AV. Circunvalar (KR  16 E),AV. Circunvalar - CL 75B BIS Sur,Usme,-74.08911323,4.5157031,132,S,AV. Circunvalar - CL 75B BIS Sur (132A13),AV. Circunvalar - CL 75B BIS Sur,Avenida Circunvalar Calle 75 Be Bis Sur,L,{1F269D66-703C-4376-B708-34F5DCC35F75}
